127.0.0.1 - - [11/Jul/2022:09:33:19 +0700] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:21 +0700] "GET /web/assets/vendor/apexcharts/apexcharts.min.js HTTP/1.1" 404 813
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:21 +0700] "GET /web/assets/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:21 +0700] "GET /web/assets/vendor/chart.js/chart.min.js HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:21 +0700] "GET /web/assets/vendor/echarts/echarts.min.js HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:21 +0700] "GET /web/assets/vendor/quill/quill.min.js HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:21 +0700] "GET /web/assets/vendor/simple-datatables/simple-datatables.js HTTP/1.1" 404 823
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:21 +0700] "GET /web/assets/vendor/tinymce/tinymce.min.js HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:21 +0700] "GET /web/assets/vendor/php-email-form/validate.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:21 +0700] "GET /web/assets/js/main.js HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:21 +0700] "GET /web/assets/img/logo.png HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:21 +0700] "GET /web/assets/img/messages-1.jpg HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:21 +0700] "GET /web/assets/img/messages-2.jpg HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:21 +0700] "GET /web/assets/img/messages-3.jpg HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:21 +0700] "GET /web/assets/img/profile-img.jpg HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:21 +0700] "GET /web/assets/img/product-1.jpg HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:21 +0700] "GET /web/assets/img/product-2.jpg HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:21 +0700] "GET /web/assets/img/product-3.jpg HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:21 +0700] "GET /web/assets/img/product-4.jpg HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:21 +0700] "GET /web/assets/img/product-5.jpg HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:21 +0700] "GET /web/assets/img/news-1.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:21 +0700] "GET /web/assets/img/news-2.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:21 +0700] "GET /web/assets/img/news-3.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:21 +0700] "GET /web/assets/img/news-4.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:21 +0700] "GET /web/assets/img/news-5.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:21 +0700] "GET /web/assets/img/favicon.png HTTP/1.1" 404 789
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/master.htm?mode=init HTTP/1.1" 200 59761
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/vendor/bootstrap-icons/bootstrap-icons.css HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/vendor/boxicons/css/boxicons.min.css HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/vendor/quill/quill.snow.css HTTP/1.1" 404 805
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/vendor/quill/quill.bubble.css HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/vendor/remixicon/remixicon.css HTTP/1.1" 404 808
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/vendor/simple-datatables/style.css HTTP/1.1" 404 812
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/web/WebContent/ui/css/style.css HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/ui/css/line-icons.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/vendor/apexcharts/apexcharts.min.js HTTP/1.1" 404 813
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/vendor/chart.js/chart.min.js HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/vendor/echarts/echarts.min.js HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/vendor/quill/quill.min.js HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/vendor/simple-datatables/simple-datatables.js HTTP/1.1" 404 823
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/vendor/tinymce/tinymce.min.js HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/vendor/php-email-form/validate.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/js/main.js HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/img/logo.png HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/img/messages-1.jpg HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/img/messages-2.jpg HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/img/messages-3.jpg HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/img/profile-img.jpg HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/img/product-1.jpg HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/img/product-2.jpg HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/img/product-3.jpg HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/img/product-4.jpg HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/img/product-5.jpg HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/img/news-1.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/img/news-2.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/img/news-3.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/img/news-4.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/img/news-5.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/master.htm?mode=init HTTP/1.1" 200 59761
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/vendor/bootstrap-icons/bootstrap-icons.css HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/vendor/boxicons/css/boxicons.min.css HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/vendor/quill/quill.snow.css HTTP/1.1" 404 805
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/vendor/quill/quill.bubble.css HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/vendor/remixicon/remixicon.css HTTP/1.1" 404 808
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/vendor/simple-datatables/style.css HTTP/1.1" 404 812
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/web/WebContent/ui/css/style.css HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/ui/css/line-icons.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/vendor/apexcharts/apexcharts.min.js HTTP/1.1" 404 813
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/vendor/chart.js/chart.min.js HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/vendor/echarts/echarts.min.js HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/vendor/quill/quill.min.js HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/vendor/simple-datatables/simple-datatables.js HTTP/1.1" 404 823
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/vendor/tinymce/tinymce.min.js HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/vendor/php-email-form/validate.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/js/main.js HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/img/logo.png HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/img/messages-1.jpg HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/img/messages-2.jpg HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/img/messages-3.jpg HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/img/profile-img.jpg HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/img/product-1.jpg HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/img/product-2.jpg HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/img/product-3.jpg HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/img/product-4.jpg HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/img/product-5.jpg HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/img/news-1.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/img/news-2.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/img/news-3.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/img/news-4.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:36 +0700] "GET /web/assets/img/news-5.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:48 +0700] "GET /web/master.htm?mode=init HTTP/1.1" 200 59729
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:48 +0700] "GET /web/assets/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:48 +0700] "GET /web/assets/vendor/bootstrap-icons/bootstrap-icons.css HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:48 +0700] "GET /web/assets/vendor/boxicons/css/boxicons.min.css HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:48 +0700] "GET /web/assets/vendor/quill/quill.snow.css HTTP/1.1" 404 805
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:48 +0700] "GET /web/assets/vendor/quill/quill.bubble.css HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:48 +0700] "GET /web/assets/vendor/remixicon/remixicon.css HTTP/1.1" 404 808
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:48 +0700] "GET /web/assets/vendor/simple-datatables/style.css HTTP/1.1" 404 812
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:48 +0700] "GET /web/web/WebContent/ui/css/style.css HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:48 +0700] "GET /web/ui/css/line-icons.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:48 +0700] "GET /web/assets/vendor/apexcharts/apexcharts.min.js HTTP/1.1" 404 813
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:48 +0700] "GET /web/assets/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:48 +0700] "GET /web/assets/vendor/chart.js/chart.min.js HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:48 +0700] "GET /web/assets/vendor/echarts/echarts.min.js HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:48 +0700] "GET /web/assets/vendor/quill/quill.min.js HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:48 +0700] "GET /web/assets/vendor/simple-datatables/simple-datatables.js HTTP/1.1" 404 823
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:48 +0700] "GET /web/assets/vendor/tinymce/tinymce.min.js HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:48 +0700] "GET /web/assets/vendor/php-email-form/validate.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:48 +0700] "GET /web/assets/js/main.js HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:48 +0700] "GET /web/assets/img/logo.png HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:48 +0700] "GET /web/assets/img/messages-1.jpg HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:48 +0700] "GET /web/assets/img/messages-2.jpg HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:48 +0700] "GET /web/assets/img/messages-3.jpg HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:48 +0700] "GET /web/assets/img/profile-img.jpg HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:48 +0700] "GET /web/assets/img/product-1.jpg HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:48 +0700] "GET /web/assets/img/product-2.jpg HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:48 +0700] "GET /web/assets/img/product-3.jpg HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:48 +0700] "GET /web/assets/img/product-4.jpg HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:48 +0700] "GET /web/assets/img/product-5.jpg HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:48 +0700] "GET /web/assets/img/news-1.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:48 +0700] "GET /web/assets/img/news-2.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:48 +0700] "GET /web/assets/img/news-3.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:48 +0700] "GET /web/assets/img/news-4.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:48 +0700] "GET /web/assets/img/news-5.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/master.htm?mode=init HTTP/1.1" 200 59729
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/vendor/bootstrap-icons/bootstrap-icons.css HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/vendor/boxicons/css/boxicons.min.css HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/vendor/quill/quill.snow.css HTTP/1.1" 404 805
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/vendor/quill/quill.bubble.css HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/vendor/remixicon/remixicon.css HTTP/1.1" 404 808
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/vendor/simple-datatables/style.css HTTP/1.1" 404 812
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/web/WebContent/ui/css/style.css HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/ui/css/line-icons.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/vendor/apexcharts/apexcharts.min.js HTTP/1.1" 404 813
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/vendor/chart.js/chart.min.js HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/vendor/echarts/echarts.min.js HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/vendor/quill/quill.min.js HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/vendor/simple-datatables/simple-datatables.js HTTP/1.1" 404 823
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/vendor/tinymce/tinymce.min.js HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/vendor/php-email-form/validate.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/js/main.js HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/img/logo.png HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/img/messages-1.jpg HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/img/messages-2.jpg HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/img/messages-3.jpg HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/img/profile-img.jpg HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/img/product-1.jpg HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/img/product-2.jpg HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/img/product-3.jpg HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/img/product-4.jpg HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/img/product-5.jpg HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/img/news-1.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/img/news-2.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/img/news-3.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/img/news-4.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/img/news-5.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/master.htm?mode=init HTTP/1.1" 200 59729
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/vendor/bootstrap-icons/bootstrap-icons.css HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/vendor/boxicons/css/boxicons.min.css HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/vendor/quill/quill.snow.css HTTP/1.1" 404 805
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/vendor/quill/quill.bubble.css HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/vendor/remixicon/remixicon.css HTTP/1.1" 404 808
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/vendor/simple-datatables/style.css HTTP/1.1" 404 812
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/web/WebContent/ui/css/style.css HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/ui/css/line-icons.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/vendor/apexcharts/apexcharts.min.js HTTP/1.1" 404 813
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/vendor/chart.js/chart.min.js HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/vendor/echarts/echarts.min.js HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/vendor/quill/quill.min.js HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/vendor/simple-datatables/simple-datatables.js HTTP/1.1" 404 823
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/vendor/tinymce/tinymce.min.js HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/vendor/php-email-form/validate.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/js/main.js HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/img/logo.png HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/img/messages-1.jpg HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/img/messages-2.jpg HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/img/messages-3.jpg HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/img/profile-img.jpg HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/img/product-1.jpg HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/img/product-2.jpg HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/img/product-3.jpg HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [11/Jul/2022:13:32:49 +0700] "GET /web/assets/img/product-4.jpg HTTP/1.1" 404 791
